continent,location,date,population
Africa,Equatorial Guinea,02/12/2021,1402985
Africa,Equatorial Guinea,02/13/2021,1402985
Africa,Equatorial Guinea,02/14/2021,1402985
Africa,Equatorial Guinea,02/15/2021,1402985
Africa,Equatorial Guinea,02/16/2021,1402985
Africa,Equatorial Guinea,02/17/2021,1402985
Africa,Equatorial Guinea,02/18/2021,1402985
Africa,Equatorial Guinea,02/19/2021,1402985
Africa,Equatorial Guinea,02/20/2021,1402985
Africa,Equatorial Guinea,02/21/2021,1402985
Africa,Equatorial Guinea,02/22/2021,1402985
Africa,Equatorial Guinea,02/23/2021,1402985
Africa,Equatorial Guinea,02/24/2021,1402985
Africa,Equatorial Guinea,02/25/2021,1402985
Africa,Equatorial Guinea,02/26/2021,1402985
Africa,Equatorial Guinea,02/27/2021,1402985
Africa,Equatorial Guinea,02/28/2021,1402985
Africa,Equatorial Guinea,03/01/2021,1402985
Africa,Equatorial Guinea,03/02/2021,1402985
Africa,Equatorial Guinea,03/03/2021,1402985
Africa,Equatorial Guinea,03/04/2021,1402985
Africa,Equatorial Guinea,03/05/2021,1402985
Africa,Equatorial Guinea,03/06/2021,1402985
Africa,Equatorial Guinea,03/07/2021,1402985
Africa,Equatorial Guinea,03/08/2021,1402985
Africa,Equatorial Guinea,03/09/2021,1402985
Africa,Equatorial Guinea,03/10/2021,1402985
Africa,Equatorial Guinea,03/11/2021,1402985
Africa,Equatorial Guinea,03/12/2021,1402985
Africa,Equatorial Guinea,03/13/2021,1402985
Africa,Equatorial Guinea,03/14/2021,1402985
Africa,Equatorial Guinea,03/15/2021,1402985
Africa,Equatorial Guinea,03/16/2021,1402985
Africa,Equatorial Guinea,03/17/2021,1402985
Africa,Equatorial Guinea,03/18/2021,1402985
Africa,Equatorial Guinea,03/19/2021,1402985
Africa,Equatorial Guinea,03/20/2021,1402985
Africa,Equatorial Guinea,03/21/2021,1402985
Africa,Equatorial Guinea,03/22/2021,1402985
Africa,Equatorial Guinea,03/23/2021,1402985
Africa,Equatorial Guinea,03/24/2021,1402985
Africa,Equatorial Guinea,03/25/2021,1402985
Africa,Equatorial Guinea,03/26/2021,1402985
Africa,Equatorial Guinea,03/27/2021,1402985
Africa,Equatorial Guinea,03/28/2021,1402985
Africa,Equatorial Guinea,03/29/2021,1402985
Africa,Equatorial Guinea,03/30/2021,1402985
Africa,Equatorial Guinea,03/31/2021,1402985
Africa,Equatorial Guinea,04/01/2021,1402985
Africa,Equatorial Guinea,04/02/2021,1402985
Africa,Equatorial Guinea,04/03/2021,1402985
Africa,Equatorial Guinea,04/04/2021,1402985
Africa,Equatorial Guinea,04/05/2021,1402985
Africa,Equatorial Guinea,04/06/2021,1402985
Africa,Equatorial Guinea,04/07/2021,1402985
Africa,Equatorial Guinea,04/08/2021,1402985
Africa,Equatorial Guinea,04/09/2021,1402985
Africa,Equatorial Guinea,04/10/2021,1402985
Africa,Equatorial Guinea,04/11/2021,1402985
Africa,Equatorial Guinea,04/12/2021,1402985
Africa,Equatorial Guinea,04/13/2021,1402985
Africa,Equatorial Guinea,04/14/2021,1402985
Africa,Equatorial Guinea,04/15/2021,1402985
Africa,Equatorial Guinea,04/16/2021,1402985
Africa,Equatorial Guinea,04/17/2021,1402985
Africa,Equatorial Guinea,04/18/2021,1402985
Africa,Equatorial Guinea,04/19/2021,1402985
Africa,Equatorial Guinea,04/20/2021,1402985
Africa,Equatorial Guinea,04/21/2021,1402985
Africa,Equatorial Guinea,04/22/2021,1402985
Africa,Equatorial Guinea,04/23/2021,1402985
Africa,Equatorial Guinea,04/24/2021,1402985
Africa,Equatorial Guinea,04/25/2021,1402985
Africa,Equatorial Guinea,04/26/2021,1402985
Africa,Equatorial Guinea,04/27/2021,1402985
Africa,Equatorial Guinea,04/28/2021,1402985
Africa,Equatorial Guinea,04/29/2021,1402985
Africa,Equatorial Guinea,04/30/2021,1402985
Africa,Eritrea,03/21/2020,3546427
Africa,Eritrea,03/22/2020,3546427
Africa,Eritrea,03/23/2020,3546427
Africa,Eritrea,03/24/2020,3546427
Africa,Eritrea,03/25/2020,3546427
Africa,Eritrea,03/26/2020,3546427
Africa,Eritrea,03/27/2020,3546427
Africa,Eritrea,03/28/2020,3546427
Africa,Eritrea,03/29/2020,3546427
Africa,Eritrea,03/30/2020,3546427
Africa,Eritrea,03/31/2020,3546427
Africa,Eritrea,04/01/2020,3546427
Africa,Eritrea,04/02/2020,3546427
Africa,Eritrea,04/03/2020,3546427
Africa,Eritrea,04/04/2020,3546427
Africa,Eritrea,04/05/2020,3546427
Africa,Eritrea,04/06/2020,3546427
Africa,Eritrea,04/07/2020,3546427
Africa,Eritrea,04/08/2020,3546427
Africa,Eritrea,04/09/2020,3546427
Africa,Eritrea,04/10/2020,3546427
Africa,Eritrea,04/11/2020,3546427
Africa,Eritrea,04/12/2020,3546427
Africa,Eritrea,04/13/2020,3546427
Africa,Eritrea,04/14/2020,3546427
Africa,Eritrea,04/15/2020,3546427
Africa,Eritrea,04/16/2020,3546427
Africa,Eritrea,04/17/2020,3546427
Africa,Eritrea,04/18/2020,3546427
Africa,Eritrea,04/19/2020,3546427
Africa,Eritrea,04/20/2020,3546427
Africa,Eritrea,04/21/2020,3546427
Africa,Eritrea,04/22/2020,3546427
Africa,Eritrea,04/23/2020,3546427
Africa,Eritrea,04/24/2020,3546427
Africa,Eritrea,04/25/2020,3546427
Africa,Eritrea,04/26/2020,3546427
Africa,Eritrea,04/27/2020,3546427
Africa,Eritrea,04/28/2020,3546427
Africa,Eritrea,04/29/2020,3546427
Africa,Eritrea,04/30/2020,3546427
Africa,Eritrea,05/01/2020,3546427
Africa,Eritrea,05/02/2020,3546427
Africa,Eritrea,05/03/2020,3546427
Africa,Eritrea,05/04/2020,3546427
Africa,Eritrea,05/05/2020,3546427
Africa,Eritrea,05/06/2020,3546427
Africa,Eritrea,05/07/2020,3546427
Africa,Eritrea,05/08/2020,3546427
Africa,Eritrea,05/09/2020,3546427
Africa,Eritrea,05/10/2020,3546427
Africa,Eritrea,05/11/2020,3546427
Africa,Eritrea,05/12/2020,3546427
Africa,Eritrea,05/13/2020,3546427
Africa,Eritrea,05/14/2020,3546427
Africa,Eritrea,05/15/2020,3546427
Africa,Eritrea,05/16/2020,3546427
Africa,Eritrea,05/17/2020,3546427
Africa,Eritrea,05/18/2020,3546427
Africa,Eritrea,05/19/2020,3546427
Africa,Eritrea,05/20/2020,3546427
Africa,Eritrea,05/21/2020,3546427
Africa,Eritrea,05/22/2020,3546427
Africa,Eritrea,05/23/2020,3546427
Africa,Eritrea,05/24/2020,3546427
Africa,Eritrea,05/25/2020,3546427
Africa,Eritrea,05/26/2020,3546427
Africa,Eritrea,05/27/2020,3546427
Africa,Eritrea,05/28/2020,3546427
Africa,Eritrea,05/29/2020,3546427
Africa,Eritrea,05/30/2020,3546427
Africa,Eritrea,05/31/2020,3546427
Africa,Eritrea,06/01/2020,3546427
Africa,Eritrea,06/02/2020,3546427
Africa,Eritrea,06/03/2020,3546427
Africa,Eritrea,06/04/2020,3546427
Africa,Eritrea,06/05/2020,3546427
Africa,Eritrea,06/06/2020,3546427
Africa,Eritrea,06/07/2020,3546427
Africa,Eritrea,06/08/2020,3546427
Africa,Eritrea,06/09/2020,3546427
Africa,Eritrea,06/10/2020,3546427
Africa,Eritrea,06/11/2020,3546427
Africa,Eritrea,06/12/2020,3546427
Africa,Eritrea,06/13/2020,3546427
Africa,Eritrea,06/14/2020,3546427
Africa,Eritrea,06/15/2020,3546427
Africa,Eritrea,06/16/2020,3546427
Africa,Eritrea,06/17/2020,3546427
Africa,Eritrea,06/18/2020,3546427
Africa,Eritrea,06/19/2020,3546427
Africa,Eritrea,06/20/2020,3546427
Africa,Eritrea,06/21/2020,3546427
Africa,Eritrea,06/22/2020,3546427
Africa,Eritrea,06/23/2020,3546427
Africa,Eritrea,06/24/2020,3546427
Africa,Eritrea,06/25/2020,3546427
Africa,Eritrea,06/26/2020,3546427
Africa,Eritrea,06/27/2020,3546427
Africa,Eritrea,06/28/2020,3546427
Africa,Eritrea,06/29/2020,3546427
Africa,Eritrea,06/30/2020,3546427
Africa,Eritrea,07/01/2020,3546427
Africa,Eritrea,07/02/2020,3546427
Africa,Eritrea,07/03/2020,3546427
Africa,Eritrea,07/04/2020,3546427
Africa,Eritrea,07/05/2020,3546427
Africa,Eritrea,07/06/2020,3546427
Africa,Eritrea,07/07/2020,3546427
Africa,Eritrea,07/08/2020,3546427
Africa,Eritrea,07/09/2020,3546427
Africa,Eritrea,07/10/2020,3546427
Africa,Eritrea,07/11/2020,3546427
Africa,Eritrea,07/12/2020,3546427
Africa,Eritrea,07/13/2020,3546427
Africa,Eritrea,07/14/2020,3546427
Africa,Eritrea,07/15/2020,3546427
Africa,Eritrea,07/16/2020,3546427
Africa,Eritrea,07/17/2020,3546427
Africa,Eritrea,07/18/2020,3546427
Africa,Eritrea,07/19/2020,3546427
Africa,Eritrea,07/20/2020,3546427
Africa,Eritrea,07/21/2020,3546427
Africa,Eritrea,07/22/2020,3546427
Africa,Eritrea,07/23/2020,3546427
Africa,Eritrea,07/24/2020,3546427
Africa,Eritrea,07/25/2020,3546427
Africa,Eritrea,07/26/2020,3546427
Africa,Eritrea,07/27/2020,3546427
Africa,Eritrea,07/28/2020,3546427
Africa,Eritrea,07/29/2020,3546427
Africa,Eritrea,07/30/2020,3546427
Africa,Eritrea,07/31/2020,3546427
Africa,Eritrea,08/01/2020,3546427
Africa,Eritrea,08/02/2020,3546427
Africa,Eritrea,08/03/2020,3546427
Africa,Eritrea,08/04/2020,3546427
Africa,Eritrea,08/05/2020,3546427
Africa,Eritrea,08/06/2020,3546427
Africa,Eritrea,08/07/2020,3546427
Africa,Eritrea,08/08/2020,3546427
Africa,Eritrea,08/09/2020,3546427
Africa,Eritrea,08/10/2020,3546427
Africa,Eritrea,08/11/2020,3546427
Africa,Eritrea,08/12/2020,3546427
Africa,Eritrea,08/13/2020,3546427
Africa,Eritrea,08/14/2020,3546427
Africa,Eritrea,08/15/2020,3546427
Africa,Eritrea,08/16/2020,3546427
Africa,Eritrea,08/17/2020,3546427
Africa,Eritrea,08/18/2020,3546427
Africa,Eritrea,08/19/2020,3546427
Africa,Eritrea,08/20/2020,3546427
Africa,Eritrea,08/21/2020,3546427
Africa,Eritrea,08/22/2020,3546427
Africa,Eritrea,08/23/2020,3546427
Africa,Eritrea,08/24/2020,3546427
Africa,Eritrea,08/25/2020,3546427
Africa,Eritrea,08/26/2020,3546427
Africa,Eritrea,08/27/2020,3546427
Africa,Eritrea,08/28/2020,3546427
Africa,Eritrea,08/29/2020,3546427
Africa,Eritrea,08/30/2020,3546427
Africa,Eritrea,08/31/2020,3546427
Africa,Eritrea,09/01/2020,3546427
Africa,Eritrea,09/02/2020,3546427
Africa,Eritrea,09/03/2020,3546427
Africa,Eritrea,09/04/2020,3546427
Africa,Eritrea,09/05/2020,3546427
Africa,Eritrea,09/06/2020,3546427
Africa,Eritrea,09/07/2020,3546427
Africa,Eritrea,09/08/2020,3546427
Africa,Eritrea,09/09/2020,3546427
Africa,Eritrea,09/10/2020,3546427
Africa,Eritrea,09/11/2020,3546427
Africa,Eritrea,09/12/2020,3546427
Africa,Eritrea,09/13/2020,3546427
Africa,Eritrea,09/14/2020,3546427
Africa,Eritrea,09/15/2020,3546427
Africa,Eritrea,09/16/2020,3546427
Africa,Eritrea,09/17/2020,3546427
Africa,Eritrea,09/18/2020,3546427
Africa,Eritrea,09/19/2020,3546427
Africa,Eritrea,09/20/2020,3546427
Africa,Eritrea,09/21/2020,3546427
Africa,Eritrea,09/22/2020,3546427
Africa,Eritrea,09/23/2020,3546427
Africa,Eritrea,09/24/2020,3546427
Africa,Eritrea,09/25/2020,3546427
Africa,Eritrea,09/26/2020,3546427
Africa,Eritrea,09/27/2020,3546427
Africa,Eritrea,09/28/2020,3546427
Africa,Eritrea,09/29/2020,3546427
Africa,Eritrea,09/30/2020,3546427
Africa,Eritrea,10/01/2020,3546427
Africa,Eritrea,10/02/2020,3546427
Africa,Eritrea,10/03/2020,3546427
Africa,Eritrea,10/04/2020,3546427
Africa,Eritrea,10/05/2020,3546427
Africa,Eritrea,10/06/2020,3546427
Africa,Eritrea,10/07/2020,3546427
Africa,Eritrea,10/08/2020,3546427
Africa,Eritrea,10/09/2020,3546427
Africa,Eritrea,10/10/2020,3546427
Africa,Eritrea,10/11/2020,3546427
Africa,Eritrea,10/12/2020,3546427
Africa,Eritrea,10/13/2020,3546427
Africa,Eritrea,10/14/2020,3546427
Africa,Eritrea,10/15/2020,3546427
Africa,Eritrea,10/16/2020,3546427
Africa,Eritrea,10/17/2020,3546427
Africa,Eritrea,10/18/2020,3546427
Africa,Eritrea,10/19/2020,3546427
Africa,Eritrea,10/20/2020,3546427
Africa,Eritrea,10/21/2020,3546427
Africa,Eritrea,10/22/2020,3546427
Africa,Eritrea,10/23/2020,3546427
Africa,Eritrea,10/24/2020,3546427
Africa,Eritrea,10/25/2020,3546427
Africa,Eritrea,10/26/2020,3546427
Africa,Eritrea,10/27/2020,3546427
Africa,Eritrea,10/28/2020,3546427
Africa,Eritrea,10/29/2020,3546427
Africa,Eritrea,10/30/2020,3546427
Africa,Eritrea,10/31/2020,3546427
Africa,Eritrea,11/01/2020,3546427
Africa,Eritrea,11/02/2020,3546427
Africa,Eritrea,11/03/2020,3546427
Africa,Eritrea,11/04/2020,3546427
Africa,Eritrea,11/05/2020,3546427
Africa,Eritrea,11/06/2020,3546427
Africa,Eritrea,11/07/2020,3546427
Africa,Eritrea,11/08/2020,3546427
Africa,Eritrea,11/09/2020,3546427
Africa,Eritrea,11/10/2020,3546427
Africa,Eritrea,11/11/2020,3546427
Africa,Eritrea,11/12/2020,3546427
Africa,Eritrea,11/13/2020,3546427
Africa,Eritrea,11/14/2020,3546427
Africa,Eritrea,11/15/2020,3546427
Africa,Eritrea,11/16/2020,3546427
Africa,Eritrea,11/17/2020,3546427
Africa,Eritrea,11/18/2020,3546427
Africa,Eritrea,11/19/2020,3546427
Africa,Eritrea,11/20/2020,3546427
Africa,Eritrea,11/21/2020,3546427
Africa,Eritrea,11/22/2020,3546427
Africa,Eritrea,11/23/2020,3546427
Africa,Eritrea,11/24/2020,3546427
Africa,Eritrea,11/25/2020,3546427
Africa,Eritrea,11/26/2020,3546427
Africa,Eritrea,11/27/2020,3546427
Africa,Eritrea,11/28/2020,3546427
Africa,Eritrea,11/29/2020,3546427
Africa,Eritrea,11/30/2020,3546427
Africa,Eritrea,12/01/2020,3546427
Africa,Eritrea,12/02/2020,3546427
Africa,Eritrea,12/03/2020,3546427
Africa,Eritrea,12/04/2020,3546427
Africa,Eritrea,12/05/2020,3546427
Africa,Eritrea,12/06/2020,3546427
Africa,Eritrea,12/07/2020,3546427
Africa,Eritrea,12/08/2020,3546427
Africa,Eritrea,12/09/2020,3546427
Africa,Eritrea,12/10/2020,3546427
Africa,Eritrea,12/11/2020,3546427
Africa,Eritrea,12/12/2020,3546427
Africa,Eritrea,12/13/2020,3546427
Africa,Eritrea,12/14/2020,3546427
Africa,Eritrea,12/15/2020,3546427
Africa,Eritrea,12/16/2020,3546427
Africa,Eritrea,12/17/2020,3546427
Africa,Eritrea,12/18/2020,3546427
Africa,Eritrea,12/19/2020,3546427
Africa,Eritrea,12/20/2020,3546427
Africa,Eritrea,12/21/2020,3546427
Africa,Eritrea,12/22/2020,3546427
Africa,Eritrea,12/23/2020,3546427
Africa,Eritrea,12/24/2020,3546427
Africa,Eritrea,12/25/2020,3546427
Africa,Eritrea,12/26/2020,3546427
Africa,Eritrea,12/27/2020,3546427
Africa,Eritrea,12/28/2020,3546427
Africa,Eritrea,12/29/2020,3546427
Africa,Eritrea,12/30/2020,3546427
Africa,Eritrea,12/31/2020,3546427
Africa,Eritrea,01/01/2021,3546427
Africa,Eritrea,01/02/2021,3546427
Africa,Eritrea,01/03/2021,3546427
Africa,Eritrea,01/04/2021,3546427
Africa,Eritrea,01/05/2021,3546427
Africa,Eritrea,01/06/2021,3546427
Africa,Eritrea,01/07/2021,3546427
Africa,Eritrea,01/08/2021,3546427
Africa,Eritrea,01/09/2021,3546427
Africa,Eritrea,01/10/2021,3546427
Africa,Eritrea,01/11/2021,3546427
Africa,Eritrea,01/12/2021,3546427
Africa,Eritrea,01/13/2021,3546427
Africa,Eritrea,01/14/2021,3546427
Africa,Eritrea,01/15/2021,3546427
Africa,Eritrea,01/16/2021,3546427
Africa,Eritrea,01/17/2021,3546427
Africa,Eritrea,01/18/2021,3546427
Africa,Eritrea,01/19/2021,3546427
Africa,Eritrea,01/20/2021,3546427
Africa,Eritrea,01/21/2021,3546427
Africa,Eritrea,01/22/2021,3546427
Africa,Eritrea,01/23/2021,3546427
Africa,Eritrea,01/24/2021,3546427
Africa,Eritrea,01/25/2021,3546427
Africa,Eritrea,01/26/2021,3546427
Africa,Eritrea,01/27/2021,3546427
Africa,Eritrea,01/28/2021,3546427
Africa,Eritrea,01/29/2021,3546427
Africa,Eritrea,01/30/2021,3546427
Africa,Eritrea,01/31/2021,3546427
Africa,Eritrea,02/01/2021,3546427
Africa,Eritrea,02/02/2021,3546427
Africa,Eritrea,02/03/2021,3546427
Africa,Eritrea,02/04/2021,3546427
Africa,Eritrea,02/05/2021,3546427
Africa,Eritrea,02/06/2021,3546427
Africa,Eritrea,02/07/2021,3546427
Africa,Eritrea,02/08/2021,3546427
Africa,Eritrea,02/09/2021,3546427
Africa,Eritrea,02/10/2021,3546427
Africa,Eritrea,02/11/2021,3546427
Africa,Eritrea,02/12/2021,3546427
Africa,Eritrea,02/13/2021,3546427
Africa,Eritrea,02/14/2021,3546427
Africa,Eritrea,02/15/2021,3546427
Africa,Eritrea,02/16/2021,3546427
Africa,Eritrea,02/17/2021,3546427
Africa,Eritrea,02/18/2021,3546427
Africa,Eritrea,02/19/2021,3546427
Africa,Eritrea,02/20/2021,3546427
Africa,Eritrea,02/21/2021,3546427
Africa,Eritrea,02/22/2021,3546427
Africa,Eritrea,02/23/2021,3546427
Africa,Eritrea,02/24/2021,3546427
Africa,Eritrea,02/25/2021,3546427
Africa,Eritrea,02/26/2021,3546427
Africa,Eritrea,02/27/2021,3546427
Africa,Eritrea,02/28/2021,3546427
Africa,Eritrea,03/01/2021,3546427
Africa,Eritrea,03/02/2021,3546427
Africa,Eritrea,03/03/2021,3546427
Africa,Eritrea,03/04/2021,3546427
Africa,Eritrea,03/05/2021,3546427
Africa,Eritrea,03/06/2021,3546427
Africa,Eritrea,03/07/2021,3546427
Africa,Eritrea,03/08/2021,3546427
Africa,Eritrea,03/09/2021,3546427
Africa,Eritrea,03/10/2021,3546427
Africa,Eritrea,03/11/2021,3546427
Africa,Eritrea,03/12/2021,3546427
Africa,Eritrea,03/13/2021,3546427
Africa,Eritrea,03/14/2021,3546427
Africa,Eritrea,03/15/2021,3546427
Africa,Eritrea,03/16/2021,3546427
Africa,Eritrea,03/17/2021,3546427
Africa,Eritrea,03/18/2021,3546427
Africa,Eritrea,03/19/2021,3546427
Africa,Eritrea,03/20/2021,3546427
Africa,Eritrea,03/21/2021,3546427
Africa,Eritrea,03/22/2021,3546427
Africa,Eritrea,03/23/2021,3546427
Africa,Eritrea,03/24/2021,3546427
Africa,Eritrea,03/25/2021,3546427
Africa,Eritrea,03/26/2021,3546427
Africa,Eritrea,03/27/2021,3546427
Africa,Eritrea,03/28/2021,3546427
Africa,Eritrea,03/29/2021,3546427
Africa,Eritrea,03/30/2021,3546427
Africa,Eritrea,03/31/2021,3546427
Africa,Eritrea,04/01/2021,3546427
Africa,Eritrea,04/02/2021,3546427
Africa,Eritrea,04/03/2021,3546427
Africa,Eritrea,04/04/2021,3546427
Africa,Eritrea,04/05/2021,3546427
Africa,Eritrea,04/06/2021,3546427
Africa,Eritrea,04/07/2021,3546427
Africa,Eritrea,04/08/2021,3546427
Africa,Eritrea,04/09/2021,3546427
Africa,Eritrea,04/10/2021,3546427
